year_local,평균기온 1월,평균기온 2월,평균기온 3월,평균기온 4월,평균기온 5월,평균기온 6월,평균기온 7월,평균기온 8월,평균기온 9월,평균기온 10월,평균기온 11월,평균기온 12월,최고기온 1월,최고기온 2월,최고기온 3월,최고기온 4월,최고기온 5월,최고기온 6월,최고기온 7월,최고기온 8월,최고기온 9월,최고기온 10월,최고기온 11월,최고기온 12월,최저기온 1월,최저기온 2월,최저기온 3월,최저기온 4월,최저기온 5월,최저기온 6월,최저기온 7월,최저기온 8월,최저기온 9월,최저기온 10월,최저기온 11월,최저기온 12월,강수량 1월,강수량 2월,강수량 3월,강수량 4월,강수량 5월,강수량 6월,강수량 7월,강수량 8월,강수량 9월,강수량 10월,강수량 11월,강수량 12월,일조시간 1월,일조시간 2월,일조시간 3월,일조시간 4월,일조시간 5월,일조시간 6월,일조시간 7월,일조시간 8월,일조시간 9월,일조시간 10월,일조시간 11월,일조시간 12월,일사량 1월,일사량 2월,일사량 3월,일사량 4월,일사량 5월,일사량 6월,일사량 7월,일사량 8월,일사량 9월,일사량 10월,일사량 11월,일사량 12월,습도 1월,습도 2월,습도 3월,습도 4월,습도 5월,습도 6월,습도 7월,습도 8월,습도 9월,습도 10월,습도 11월,습도 12월,운량 1월,운량 2월,운량 3월,운량 4월,운량 5월,운량 6월,운량 7월,운량 8월,운량 9월,운량 10월,운량 11월,운량 12월,적설량 1월,적설량 2월,적설량 3월,적설량 4월,적설량 5월,적설량 6월,적설량 7월,적설량 8월,적설량 9월,적설량 10월,적설량 11월,적설량 12월,순간최대풍속 1월,순간최대풍속 2월,순간최대풍속 3월,순간최대풍속 4월,순간최대풍속 5월,순간최대풍속 6월,순간최대풍속 7월,순간최대풍속 8월,순간최대풍속 9월,순간최대풍속 10월,순간최대풍속 11월,순간최대풍속 12월,10a당 생산량 (kg)
2011_경상남도,-2.339068100358424,3.3984126984127,5.8046594982078865,12.412962962962965,17.553046594982078,22.200370370370347,25.50681003584227,25.157347670250903,22.03444444444445,14.86236559139785,11.770740740740738,2.3003584229390666,3.434767025089607,9.929761904761897,12.240143369175634,18.664074074074083,22.837992831541225,27.178518518518526,29.501792114695327,29.075268817204314,27.372962962962966,21.18709677419356,16.94777777777778,7.690322580645154,-7.786021505376346,-2.1051587301587285,-0.08602150537634354,6.1281481481481475,12.67275985663083,18.16370370370369,22.37347670250897,22.55985663082437,17.789629629629612,9.627598566308247,7.762592592592588,-2.4043010752688163,0.005017921146953405,2.8313492063492065,0.9946236559139785,4.738888888888889,5.262007168458782,8.387777777777776,13.983870967741934,10.28064516129032,1.3062962962962965,3.1236559139784945,5.267777777777779,0.18781362007168464,7.132616487455197,6.150793650793651,7.845878136200717,7.862962962962963,5.759856630824372,5.029629629629629,4.422939068100359,3.139784946236559,5.859259259259259,6.250896057347671,4.303703703703704,6.103942652329749,1.3620071684587813,1.3492063492063493,1.978494623655914,2.285185185185185,2.046594982078853,2.062962962962963,1.853046594982079,1.5304659498207884,1.8222222222222222,1.5232974910394266,0.9259259259259259,1.053763440860215,44.204301075268816,61.16269841269841,45.16487455197132,58.11851851851852,68.75627240143369,75.56296296296296,80.16129032258064,81.76344086021506,71.30740740740741,68.2078853046595,70.79629629629629,53.24731182795699,1.060931899641577,1.873015873015873,1.2401433691756272,1.848148148148148,2.763440860215054,3.0925925925925926,3.164874551971326,3.4695340501792113,2.311111111111111,1.996415770609319,2.433333333333333,1.4623655913978495,0.02473118279569892,0.10158730158730159,0.0,0.0,0,0,0,0,0,0,0.0,0.005734767025089606,8.767741935483878,6.79047619047619,9.479211469534054,9.7462962962963,8.428673835125451,8.059259259259253,7.90931899641577,7.275985663082439,6.825555555555554,6.444086021505377,6.539999999999999,7.699283154121862,7382
2011_경상북도,-4.251075268817203,1.8720238095238089,4.548118279569891,11.181944444444444,16.504301075268824,21.775833333333328,24.448387096774187,24.59166666666667,20.31833333333333,13.293010752688163,10.119166666666656,0.5534946236559151,0.7924731182795701,7.825297619047616,10.703225806451615,17.543055555555572,22.184408602150533,27.305833333333354,28.60752688172045,28.76774193548389,25.52944444444445,19.83844086021507,15.270277777777762,5.581182795698923,-9.470430107526878,-3.4809523809523766,-1.0255376344086018,4.852222222222229,11.145698924731187,16.81305555555557,21.40134408602151,21.49677419354836,16.053333333333335,7.859946236559135,5.793611111111108,-3.994892473118279,1.035483870967742,2.6205357142857144,0.7682795698924731,3.3188888888888894,4.712903225806451,8.572777777777778,8.610483870967737,6.168817204301071,2.943333333333334,2.1801075268817205,2.3850000000000002,1.0819892473118282,6.446236559139785,5.723214285714286,7.790322580645161,6.95,5.631720430107527,6.386111111111111,3.870967741935484,3.6451612903225805,4.972222222222222,6.067204301075269,3.897222222222222,5.467741935483871,1.803763440860215,1.818452380952381,2.922043010752688,3.091666666666667,2.975806451612903,3.286111111111111,2.7553763440860215,2.381720430107527,2.4,2.14247311827957,1.3305555555555555,1.5241935483870968,46.145161290322584,61.532738095238095,44.873655913978496,53.93055555555556,65.53225806451613,69.61111111111111,80.96236559139786,82.76075268817205,75.48611111111111,69.84677419354838,69.58888888888889,54.8494623655914,1.4758064516129032,1.9672619047619047,1.3790322580645162,1.5666666666666667,2.056451612903226,2.1222222222222222,2.5510752688172045,2.454301075268817,2.0194444444444444,1.6129032258064515,1.9666666666666666,1.5618279569892473,6.786021505376344,5.292261904761905,0.43145161290322576,0.0,0,0,0,0,0,0,0.003333333333333333,1.2741935483870968,11.225268817204299,8.540773809523811,11.233870967741929,10.659999999999997,9.484408602150538,8.326388888888882,7.635483870967736,6.815053763440863,7.878333333333329,7.618010752688166,8.004166666666663,9.748924731182793,7067
2011_전라남도,-1.9499999999999997,2.7546428571428576,4.458387096774193,9.604333333333336,15.221935483870965,19.095000000000006,22.712297734627843,22.268064516129026,19.618666666666666,13.689610389610397,11.271906354515052,2.544193548387094,1.5312903225806453,7.7550000000000034,9.432903225806449,14.655333333333331,19.769677419354828,23.03066666666666,25.966019417475724,25.273225806451617,24.285333333333337,18.987012987012992,15.28829431438127,6.239032258064522,-5.21516129032258,-1.273928571428572,0.3761290322580646,5.085000000000001,11.595161290322581,16.152666666666658,20.26828478964401,20.216451612903214,16.13033333333334,9.550974025974032,8.003010033444816,-0.6883870967741926,0.13645161290322586,2.19,0.9490322580645161,3.1850000000000005,3.3645161290322574,6.237333333333334,8.60809061488673,8.911935483870968,1.351,1.1691558441558443,5.042140468227424,0.4425806451612903,4.816129032258065,5.735714285714286,6.748387096774193,6.666666666666667,5.119354838709677,3.91,3.7605177993527508,2.761290322580645,5.94,5.961038961038961,3.5752508361204014,3.9516129032258065,1.5677419354838709,2.3107142857142855,3.4612903225806453,4.04,3.693548387096774,3.24,3.2006472491909386,2.5612903225806454,3.4766666666666666,2.8506493506493507,1.5551839464882944,1.3,55.35806451612903,60.85357142857143,50.20645161290322,56.903333333333336,66.51612903225806,74.12,77.58252427184466,78.39032258064516,68.24666666666667,62.32142857142857,67.79264214046823,56.751612903225805,2.8645161290322583,2.6535714285714285,2.0387096774193547,2.1533333333333333,3.087096774193548,3.6666666666666665,3.750809061488673,4.125806451612903,2.3233333333333333,2.159090909090909,3.0066889632107023,2.7806451612903227,1.3016129032258061,0.1332142857142857,0.004193548387096774,0.0,0,0,0,0,0,0,0.0,0.15548387096774197,11.556129032258053,8.83892857142857,11.184838709677411,9.92666666666667,9.473548387096768,8.61866666666667,8.256310679611646,8.458064516129035,7.3423333333333325,7.940909090909091,8.564214046822746,9.869677419354847,6417
2011_전라북도,-5.944239631336406,0.8744897959183673,3.4059907834101395,10.463333333333338,17.45161290322581,22.1804761904762,25.45917431192662,24.911981566820266,20.748571428571424,13.021917808219179,10.904739336492899,0.18064516129032265,-0.5566820276497698,7.343367346938773,9.628110599078342,17.213333333333335,23.430875576036872,27.850952380952393,29.60229357798165,29.37972350230416,26.591428571428565,20.095433789954342,16.420853080568712,4.951612903225803,-11.81705069124424,-4.480102040816329,-2.0456221198156674,3.7928571428571427,11.875576036866372,17.514285714285702,22.35183486238534,21.88064516129032,16.134761904761902,7.094977168949768,6.304739336492891,-4.211520737327188,0.17695852534562212,2.1785714285714284,0.6548387096774193,3.2471428571428564,3.8741935483870975,4.967142857142857,14.673394495412843,13.576036866359443,2.5557142857142865,1.15662100456621,3.78957345971564,0.4387096774193548,5.640552995391705,5.86734693877551,7.774193548387097,7.504761904761905,6.009216589861751,5.680952380952381,3.481651376146789,2.9400921658986174,6.380952380952381,6.360730593607306,4.2274881516587675,4.216589861751152,1.4101382488479262,1.5765306122448979,2.414746543778802,2.638095238095238,2.5299539170506913,2.642857142857143,2.0642201834862384,1.7880184331797235,2.204761904761905,1.9771689497716896,1.2322274881516588,1.0737327188940091,66.34562211981567,71.28061224489795,57.096774193548384,63.05238095238095,64.73732718894009,71.58095238095238,80.19266055045871,80.38709677419355,74.15238095238095,71.65296803652969,73.24170616113744,67.72811059907833,1.935483870967742,1.739795918367347,1.3410138248847927,1.3285714285714285,1.6866359447004609,1.8285714285714285,2.243119266055046,2.262672811059908,1.319047619047619,1.2054794520547945,1.6208530805687205,1.566820276497696,1.9373271889400925,0.2903061224489796,0.0,0.0,0,0,0,0,0,0,0.0,0.20921658986175118,7.8488479262672755,6.530612244897956,9.865437788018435,9.456190476190473,8.874654377880187,8.468095238095234,7.723853211009171,7.359447004608288,6.736190476190476,6.710502283105026,6.88483412322275,7.192626728110601,5064
2011_충청남도,-5.7161290322580625,0.8207142857142856,3.4645161290322575,10.078666666666665,17.320645161290315,21.598,25.09225806451612,24.782580645161293,20.51800000000001,12.781935483870969,10.793333333333342,-0.043870967741935406,-0.47806451612903234,7.142142857142859,9.424516129032261,16.711333333333343,23.00322580645161,26.958666666666673,28.761935483870953,29.218064516129022,25.936,19.67612903225807,16.225333333333342,4.6748387096774175,-11.445806451612901,-4.487857142857142,-2.108387096774194,3.808000000000001,11.883225806451614,17.082666666666665,22.30580645161291,22.156129032258065,16.16933333333334,7.027096774193553,6.263333333333334,-4.549677419354837,0.2174193548387096,1.775,0.7516129032258064,3.2226666666666666,3.669677419354839,11.393333333333333,20.616129032258065,11.160645161290324,3.0400000000000005,0.8851612903225806,2.372,0.3316129032258064,5.961290322580645,5.85,7.490322580645161,6.953333333333333,6.019354838709678,6.093333333333334,3.1870967741935483,2.9741935483870967,6.193333333333333,6.264516129032258,4.226666666666667,4.593548387096774,1.929032258064516,2.3285714285714287,3.232258064516129,3.453333333333333,3.5935483870967744,3.42,2.425806451612903,2.4516129032258065,3.16,2.541935483870968,1.58,1.4967741935483871,62.012903225806454,66.88571428571429,56.49032258064516,60.873333333333335,65.0,73.14666666666666,82.60645161290323,80.54193548387097,73.61333333333333,71.05806451612904,70.57333333333334,64.68387096774194,2.52258064516129,2.5142857142857142,1.9741935483870967,2.88,3.4064516129032256,3.94,4.903225806451613,4.703225806451613,2.6,2.509677419354839,3.56,3.141935483870968,1.4129032258064522,0.045,0.05741935483870968,0.0,0,0,0,0,0,0,0.0,0.3767741935483872,8.071612903225805,6.795714285714288,9.505806451612905,9.310666666666666,8.55677419354839,8.296,7.687741935483872,7.0741935483870995,6.906666666666666,6.830967741935487,6.924666666666669,7.244516129032257,6276
2011_충청북도,-7.176612903225809,0.42232142857142835,3.2032258064516133,10.54,17.239516129032264,21.930833333333336,24.66935483870967,24.504032258064516,19.450000000000006,11.879838709677417,9.346666666666664,-1.4088709677419358,-1.9177419354838707,6.796428571428572,9.537096774193548,17.30083333333333,23.255645161290317,27.7675,28.800000000000004,28.766935483870963,25.22666666666668,19.01370967741936,14.805000000000007,3.5032258064516135,-13.179838709677421,-5.419642857142856,-2.528225806451613,3.7808333333333337,11.338709677419352,16.790833333333335,21.609677419354842,21.312903225806437,14.89833333333333,5.950000000000001,4.683333333333336,-6.0338709677419375,0.10322580645161288,1.6303571428571428,0.8088709677419355,4.095833333333333,4.47983870967742,11.826666666666666,16.266129032258064,10.93225806451613,4.2108333333333325,1.6451612903225807,2.934166666666667,0.41290322580645156,6.370967741935484,6.0625,7.596774193548387,6.791666666666667,5.959677419354839,5.741666666666666,3.0080645161290325,3.2096774193548385,5.708333333333333,6.258064516129032,4.108333333333333,5.475806451612903,4.943548387096774,5.571428571428571,8.379032258064516,8.808333333333334,8.903225806451612,9.366666666666667,6.798387096774194,6.475806451612903,7.375,6.298387096774194,3.8666666666666667,3.9838709677419355,59.766129032258064,63.94642857142857,50.20161290322581,55.025,62.57258064516129,68.86666666666666,81.03225806451613,79.93548387096774,72.45833333333333,70.3225806451613,68.03333333333333,59.36290322580645,1.5403225806451613,1.9464285714285714,1.4516129032258065,1.2083333333333333,1.3951612903225807,1.6,2.096774193548387,1.9838709677419355,1.1583333333333334,1.064516129032258,1.4833333333333334,1.0887096774193548,0.4693548387096774,0.049107142857142856,0.0,0.0,0,0,0,0,0,0,0.0,0.07016129032258064,8.915322580645164,7.039285714285717,9.850806451612906,9.10833333333333,8.577419354838705,7.728333333333335,6.939516129032257,6.988709677419355,6.669999999999999,6.736290322580644,7.11583333333333,7.862096774193548,3509
2012_강원도,-3.978529411764707,-3.1072100313479623,3.230791788856304,10.14969696969697,15.14105571847509,18.874242424242425,21.74868035190617,22.34604105571848,16.523333333333337,11.317302052785916,3.7145454545454557,-4.4378299120234574,1.0708823529411762,2.55360501567398,7.7539589442815195,15.97,20.784457478005862,23.856060606060613,25.822287390029313,26.52551319648093,21.344545454545447,17.43020527859238,8.35181818181818,0.2302052785923751,-8.604117647058827,-8.550783699059561,-1.1390029325513191,4.6554545454545435,9.985043988269792,14.75818181818182,18.498240469208202,19.099706744868037,12.749090909090917,6.227859237536655,-0.5424242424242417,-8.776832844574782,0.4820588235294119,0.16363636363636364,1.7568914956011739,3.83,1.2354838709677418,2.5293939393939397,8.547800586510261,9.858944281524924,5.3618181818181805,1.4489736070381234,1.4196969696969697,1.3451612903225807,5.411764705882353,6.661442006269592,5.073313782991202,5.942424242424242,6.6950146627565985,5.539393939393939,4.612903225806452,4.155425219941349,4.909090909090909,6.516129032258065,4.990909090909091,5.126099706744868,2.4705882352941178,3.6300940438871474,3.7565982404692084,4.503030303030303,5.469208211143695,5.381818181818182,4.507331378299121,3.8856304985337244,3.7303030303030305,3.436950146627566,2.2515151515151515,1.997067448680352,53.45294117647059,46.26959247648903,53.85043988269795,52.93636363636364,57.56304985337243,64.5,71.7683284457478,72.94134897360703,72.80909090909091,64.33431085043988,59.736363636363635,57.58651026392962,1.7029411764705882,1.5235109717868338,2.6070381231671553,2.2454545454545456,2.3167155425219943,3.124242424242424,3.378299120234604,3.4574780058651027,2.878787878787879,1.750733137829912,2.121212121212121,1.6334310850439884,2.6276470588235297,2.6670846394984333,1.6651026392961878,0.07636363636363636,0,0,0,0,0,0,0.040303030303030306,2.8404692082111436,6.572058823529418,7.175862068965517,8.04604105571848,8.56121212121213,6.915249266862173,6.341515151515153,6.278592375366568,6.975953079178879,6.095454545454543,6.559824046920823,7.72,7.251319648093845,4865
2012_경기도,-3.9316129032258043,-2.9082758620689644,4.650322580645163,11.816,18.495483870967753,23.33666666666667,25.169677419354834,26.416129032258066,19.734666666666662,13.492903225806453,4.554000000000005,-5.154838709677423,2.016129032258065,3.831034482758621,10.258709677419356,18.691333333333333,25.530322580645176,29.807999999999993,29.793548387096763,31.18967741935482,25.543333333333322,20.713548387096772,9.968666666666666,-0.10580645161290328,-9.418709677419354,-9.040689655172416,-0.34774193548387083,5.708666666666665,12.378064516129028,18.054666666666673,21.521935483870966,22.662580645161295,15.439333333333337,7.679354838709681,-0.1906666666666669,-9.825806451612905,0.26967741935483863,0.019310344827586205,1.346451612903226,4.593333333333334,0.8509677419354835,3.425333333333333,12.879999999999995,14.043870967741933,6.226000000000001,2.7625806451612904,2.230666666666667,1.3316129032258062,6.064516129032258,7.641379310344828,5.961290322580645,7.053333333333334,7.948387096774193,7.706666666666667,4.670967741935484,5.329032258064516,5.833333333333333,7.354838709677419,5.66,5.929032258064516,1.6580645161290322,2.503448275862069,2.6451612903225805,3.4133333333333336,4.141935483870967,4.18,3.141935483870968,2.8193548387096774,2.7466666666666666,2.6193548387096772,1.72,1.4451612903225806,59.8,52.717241379310344,59.012903225806454,61.17333333333333,61.2,63.973333333333336,80.3741935483871,78.34838709677419,78.46666666666667,72.71612903225807,69.25333333333333,68.61935483870968,0.7096774193548387,0.696551724137931,1.064516129032258,0.9,0.8774193548387097,1.0666666666666667,1.4193548387096775,1.4064516129032258,1.1266666666666667,0.7161290322580646,0.96,0.7032258064516129,0.08580645161290323,0.07862068965517241,0.0,0.0,0,0,0,0,0,0,0.0,0.7012903225806452,6.653548387096776,7.435862068965514,8.71161290322581,9.440000000000001,7.645161290322584,7.272666666666664,6.862580645161294,7.956129032258064,6.301333333333333,6.283870967741937,7.862000000000001,6.883870967741934,3278
2012_경상남도,0.7365591397849459,0.8720306513409962,7.061290322580642,13.397407407407405,18.671684587813626,21.692222222222227,25.83189964157706,26.74695340501794,20.70555555555555,14.880286738351248,7.787407407407406,0.49283154121863787,5.903225806451619,6.165900383141763,12.188530465949821,19.32370370370373,24.88924731182795,26.464444444444432,30.095698924731206,31.014336917562705,26.066666666666688,22.01827956989247,13.294074074074075,5.306810035842298,-3.9308243727598553,-3.9084291187739466,2.0591397849462365,7.474444444444444,13.36845878136201,17.98925925925926,22.53046594982079,23.516129032258057,16.768518518518515,9.188888888888888,2.8781481481481497,-3.7501792114695314,0.34336917562724006,0.49195402298850566,4.053763440860215,6.37962962962963,1.7405017921146955,2.4285185185185187,10.102150537634408,13.188172043010752,12.208888888888888,1.5896057347670252,2.017037037037037,2.7304659498207893,5.770609318996415,5.789272030651341,6.168458781362007,7.437037037037037,7.182795698924731,4.814814814814815,8.232974910394265,4.799283154121864,5.885185185185185,7.634408602150538,5.948148148148148,5.469534050179211,1.10752688172043,1.3371647509578544,1.6200716845878136,2.0074074074074075,2.111111111111111,1.8111111111111111,1.82078853046595,1.6523297491039426,1.5407407407407407,1.5161290322580645,1.1555555555555554,0.989247311827957,52.691756272401435,51.6360153256705,57.96774193548387,59.48518518518519,63.72043010752688,71.72962962962963,79.58781362007169,76.60573476702508,75.12222222222222,66.01433691756273,59.044444444444444,60.7921146953405,1.7383512544802868,1.9731800766283525,2.1469534050179213,1.9703703703703703,2.2688172043010755,3.022222222222222,3.0,3.121863799283154,2.422222222222222,1.4372759856630823,1.8185185185185184,1.7562724014336917,0.01971326164874552,0.03486590038314176,0.0007168458781362007,0.0,0,0,0,0,0,0,0.0003703703703703704,0.7121863799283155,7.843727598566309,7.775862068965516,8.698566308243723,9.704444444444444,7.512903225806446,7.055925925925925,7.519354838709675,8.589605734767021,7.362222222222222,6.744802867383515,8.087407407407406,7.906093189964155,6277
2012_경상북도,-1.198387096774193,-0.9143678160919553,5.579569892473117,12.694166666666673,17.468817204301068,21.055833333333325,25.052150537634432,25.52795698924731,19.512222222222217,13.474462365591405,6.084166666666666,-2.013172043010753,3.931182795698924,4.740517241379311,10.59005376344086,19.16638888888889,23.70537634408599,26.076388888888893,29.623655913978485,29.965053763440864,24.86805555555554,20.502150537634396,11.582777777777773,2.8131720430107534,-5.8516129032258055,-6.177586206896552,0.7838709677419359,6.473611111111112,11.933870967741926,16.745555555555566,21.408602150537625,22.269892473118283,15.355277777777784,7.737365591397848,1.169722222222223,-6.4322580645161285,1.1540322580645164,0.35086206896551725,2.6107526881720435,3.6622222222222223,1.4384408602150545,2.335833333333333,7.784408602150536,9.71774193548387,7.825555555555555,1.3120967741935485,1.6416666666666666,1.8513440860215056,5.518817204301075,6.247126436781609,5.599462365591398,7.286111111111111,7.360215053763441,5.375,5.771505376344086,4.5,5.413888888888889,7.166666666666667,5.488888888888889,5.309139784946237,1.6129032258064515,2.1149425287356323,2.3521505376344085,3.202777777777778,3.4193548387096775,3.1555555555555554,2.96505376344086,2.3870967741935485,2.4305555555555554,2.225806451612903,1.5972222222222223,1.3064516129032258,55.024193548387096,51.0,59.57795698924731,56.74722222222222,63.32258064516129,73.25,78.01881720430107,79.23387096774194,78.24722222222222,68.23387096774194,60.175,60.634408602150536,1.653225806451613,1.5747126436781609,1.935483870967742,1.511111111111111,1.7473118279569892,2.4472222222222224,2.274193548387097,2.467741935483871,1.9944444444444445,1.3387096774193548,1.6055555555555556,1.5725806451612903,2.3266129032258065,2.6428160919540225,0.06989247311827958,0.001388888888888889,0,0,0,0,0,0,0.0,1.2620967741935487,9.709946236559139,9.502586206896543,10.479301075268816,10.767777777777779,8.43010752688172,7.685555555555553,7.249193548387101,7.850000000000004,7.4636111111111125,7.787903225806449,9.919444444444446,9.945161290322577,6433
2012_전라남도,0.8187702265372169,0.5468965517241378,5.493548387096776,11.001000000000003,16.281935483870974,19.43333333333334,20.689354838709676,21.327741935483868,16.627000000000002,12.746129032258068,7.004666666666669,1.4070967741935483,4.700970873786406,4.425172413793104,9.625161290322586,15.755666666666672,21.45741935483871,23.54233333333334,23.703548387096774,24.100967741935477,20.173333333333325,17.030645161290323,10.283333333333331,4.523548387096773,-2.589320388349514,-2.7886206896551746,1.8441935483870966,6.464999999999999,12.26161290322581,16.483999999999988,18.51225806451612,19.21096774193548,13.972333333333335,9.04032258064516,4.025333333333332,-1.42258064516129,0.3689320388349515,1.1155172413793109,4.506129032258065,5.990333333333333,1.260322580645162,1.735333333333333,7.354838709677418,12.779677419354837,7.768000000000001,1.4638709677419355,1.587666666666667,2.1616129032258073,4.15210355987055,4.141379310344828,5.145161290322581,6.216666666666667,6.058064516129032,4.843333333333334,3.774193548387097,4.248387096774193,5.01,6.032258064516129,4.23,3.8096774193548386,1.6019417475728155,2.0310344827586206,2.832258064516129,3.69,4.319354838709677,3.72,2.9838709677419355,3.1032258064516127,2.9766666666666666,2.5806451612903225,1.7066666666666668,1.2129032258064516,56.77022653721683,58.389655172413796,58.409677419354836,60.446666666666665,61.480645161290326,71.11,73.28387096774193,66.93870967741935,65.42333333333333,56.35806451612903,53.49,57.99032258064516,2.8608414239482203,3.0827586206896553,2.770967741935484,2.4066666666666667,2.3129032258064517,3.2533333333333334,3.6774193548387095,3.4806451612903224,2.82,1.9225806451612903,2.72,2.964516129032258,0.15922330097087378,0.3568965517241379,0.0,0.0,0,0,0,0,0,0,0.0,0.4880645161290323,9.862459546925566,9.897586206896552,10.454516129032259,11.170333333333335,7.87354838709677,7.611999999999998,7.787096774193541,9.396451612903228,7.516999999999992,7.603548387096774,9.498666666666663,10.251935483870966,5441
2012_전라북도,-1.8871559633027521,-1.4433497536945807,4.806451612903226,11.986666666666661,18.27795918367347,22.378333333333337,25.551209677419354,26.590725806451605,19.972083333333327,13.850806451612902,6.386250000000001,-1.913306451612903,3.168807339449541,4.168472906403942,9.994470046082952,18.78428571428571,25.253877551020405,28.2225,30.08024193548389,31.19959677419354,25.146250000000002,20.99959677419356,11.624583333333334,2.907258064516128,-6.529357798165135,-6.526108374384238,-0.08571428571428565,5.3304761904761895,12.495510204081627,17.92458333333333,21.911290322580648,22.93790322580646,15.792916666666672,7.739112903225809,1.6779166666666678,-6.5616935483870975,0.6522935779816513,0.26847290640394095,2.6207373271889405,2.5133333333333336,0.9959183673469387,2.485833333333333,10.370564516129033,16.0758064516129,8.669583333333334,1.8572580645161292,1.844166666666667,2.2205645161290333,4.541284403669724,5.556650246305419,5.84331797235023,7.0285714285714285,7.697959183673469,5.775,4.866935483870968,4.846774193548387,5.229166666666667,7.19758064516129,4.7875,4.560483870967742,1.2522935779816513,1.6748768472906403,1.8940092165898617,2.533333333333333,5.142857142857143,4.725,3.9475806451612905,3.7419354838709675,3.4375,3.2620967741935485,2.0791666666666666,1.685483870967742,67.42660550458716,61.76847290640394,65.36866359447005,61.40952380952381,63.00816326530612,69.43333333333334,79.46370967741936,77.59677419354838,79.17083333333333,71.70564516129032,67.25833333333334,73.46774193548387,1.5229357798165137,1.4088669950738917,1.5714285714285714,1.3476190476190477,1.1346938775510205,1.5,1.7338709677419355,1.7258064516129032,1.4958333333333333,0.8669354838709677,1.3458333333333334,1.346774193548387,0.28990825688073396,0.16798029556650246,0.0,0.0,0,0,0,0,0,0,0.0,1.0201612903225805,7.407798165137615,7.602955665024635,8.780184331797233,9.775714285714288,7.254285714285716,7.525416666666671,7.4314516129032295,8.731451612903228,6.83375,7.034274193548385,8.556249999999999,7.891935483870961,5550
2012_충청남도,-2.329032258064516,-1.7544827586206904,4.533548387096773,11.514666666666665,18.179354838709674,22.56,25.25161290322581,26.444516129032245,19.779333333333327,13.529032258064516,5.766000000000002,-3.092258064516129,2.6399999999999983,3.9406896551724144,9.754193548387097,18.255333333333336,24.83806451612903,28.252000000000002,29.630322580645153,30.790322580645157,24.936666666666675,20.64064516129032,11.054666666666664,1.6832258064516128,-7.058064516129031,-7.085517241379311,-0.4503225806451612,4.972666666666666,12.309032258064512,17.838000000000005,21.772903225806445,22.961290322580634,15.688666666666661,7.68064516129032,1.038,-7.589032258064516,0.6032258064516132,0.12551724137931036,1.7761290322580643,2.994666666666667,0.5619354838709678,2.8666666666666667,8.338709677419356,17.1116129032258,6.7,2.330967741935484,2.024666666666667,1.9954838709677427,5.2064516129032254,6.393103448275862,5.838709677419355,6.873333333333333,7.864516129032258,7.18,5.329032258064516,5.193548387096774,5.533333333333333,7.2387096774193544,5.153333333333333,5.27741935483871,1.6451612903225807,2.475862068965517,2.6838709677419357,3.42,4.219354838709678,3.9,3.0580645161290323,2.6193548387096772,2.46,2.335483870967742,1.4933333333333334,1.335483870967742,64.73548387096774,56.84827586206897,63.54838709677419,62.0,62.58709677419355,68.12,80.36774193548388,78.54838709677419,79.75333333333333,74.30967741935484,70.6,73.67096774193548,2.9548387096774196,2.668965517241379,3.2580645161290325,2.7333333333333334,2.703225806451613,3.1333333333333333,4.129032258064516,4.122580645161291,3.486666666666667,2.1032258064516127,3.2,3.0903225806451613,0.6929032258064515,0.3124137931034483,0.001935483870967742,0.0,0,0,0,0,0,0,0.0,2.174193548387097,7.547741935483876,7.648965517241379,8.7858064516129,9.69866666666667,7.091612903225808,7.214666666666667,7.2341935483871005,8.476774193548387,6.754666666666666,6.905806451612903,8.304666666666662,7.581290322580648,3936
