449.00,1.00
450.00,3.00
451.00,4.00
452.00,3.00
453.00,2.80
454.00,3.53
455.00,2.39
456.00,3.75
457.00,3.99
458.00,2.80
459.00,2.25
460.00,2.67
461.00,2.75
464.00,2.90
466.00,2.87
467.00,5.00
468.00,3.20
469.00,3.40
470.00,1.00
471.00,3.55
472.00,2.58
473.00,1.86
474.00,3.69
475.00,4.30
476.00,1.00
477.00,3.38
478.00,2.50
479.00,2.25
480.00,3.75
481.00,3.16
482.00,3.62
484.00,3.00
485.00,2.93
486.00,3.00
487.00,2.50
488.00,3.00
489.00,2.86
490.00,3.00
491.00,3.29
492.00,3.75
493.00,3.67
494.00,3.38
495.00,5.00
496.00,5.00
497.00,3.81
499.00,2.50
500.00,3.39
501.00,3.67
502.00,2.37
504.00,3.00
505.00,2.21
506.00,4.50
507.00,3.38
508.00,3.61
509.00,3.54
510.00,3.00
511.00,3.00
512.00,3.00
513.00,3.38
514.00,3.42
515.00,3.60
516.00,3.06
517.00,3.28
518.00,2.38
519.00,2.40
520.00,3.13
521.00,3.17
522.00,3.29
523.00,3.50
524.00,3.49
526.00,4.00
527.00,4.22
528.00,2.33
529.00,3.88
531.00,3.25
532.00,3.00
533.00,2.89
534.00,3.61
535.00,3.27
536.00,3.33
537.00,3.17
538.00,3.58
539.00,3.47
540.00,2.67
541.00,4.10
542.00,2.79
543.00,3.32
544.00,2.44
546.00,2.00
547.00,3.25
548.00,2.75
549.00,4.50
550.00,3.40
551.00,3.55
552.00,3.26
553.00,3.82
555.00,3.80
556.00,3.33
558.00,2.94
562.00,3.54
563.00,4.00
564.00,1.50
567.00,2.00
568.00,3.50
569.00,2.67
573.00,3.50
574.00,3.25
575.00,2.66
577.00,2.12
579.00,3.00
580.00,2.80
581.00,4.00
583.00,4.00
585.00,2.74
586.00,3.00
587.00,3.43
588.00,3.79
589.00,3.97
590.00,3.84
592.00,3.43
593.00,4.16
594.00,3.62
595.00,3.77
596.00,3.45
597.00,3.49
599.00,3.82
600.00,4.00
602.00,4.00
605.00,3.00
606.00,3.00
608.00,4.12
609.00,3.57
610.00,3.55
611.00,2.42
612.00,2.50
613.00,3.19
615.00,3.00
616.00,3.41
617.00,2.83
618.00,3.00
619.00,2.60
626.00,5.00
627.00,3.33
628.00,3.64
631.00,3.18
632.00,4.00
633.00,5.00
634.00,2.25
635.00,3.00
636.00,3.00
637.00,3.05
638.00,3.00
639.00,3.00
640.00,2.68
645.00,3.50
647.00,3.33
648.00,3.54
649.00,3.00
650.00,3.00
653.00,3.09
656.00,3.00
661.00,3.45
662.00,3.29
663.00,3.29
665.00,4.33
667.00,2.81
668.00,4.25
670.00,4.75
671.00,3.49
673.00,2.71
674.00,3.17
678.00,3.83
679.00,4.00
680.00,4.12
685.00,4.00
688.00,2.33
691.00,3.33
692.00,2.00
694.00,2.95
695.00,4.00
697.00,2.70
698.00,1.00
700.00,3.21
703.00,2.00
704.00,2.57
706.00,3.00
707.00,2.88
708.00,3.39
709.00,3.09
710.00,2.56
711.00,3.05
714.00,3.97
715.00,3.67
718.00,4.12
719.00,2.84
720.00,4.09
722.00,4.00
724.00,3.03
725.00,2.50
726.00,3.00
728.00,3.50
731.00,3.33
733.00,3.64
735.00,3.93
736.00,3.32
737.00,2.65
741.00,4.15
742.00,2.82
743.00,2.52
745.00,3.90
747.00,3.33
748.00,3.11
750.00,4.27
757.00,4.00
759.00,3.50
760.00,4.25
761.00,2.79
762.00,2.41
764.00,3.50
765.00,3.16
766.00,3.50
773.00,3.50
775.00,3.00
778.00,4.04
779.00,4.00
780.00,3.45
781.00,3.50
782.00,3.00
783.00,3.33
784.00,2.81
785.00,3.37
786.00,3.11
788.00,2.73
790.00,2.00
791.00,4.00
795.00,3.50
798.00,2.71
799.00,3.46
800.00,4.16
801.00,3.14
802.00,3.34
803.00,4.00
804.00,3.25
805.00,3.66
806.00,1.50
808.00,3.50
809.00,2.33
810.00,2.25
813.00,2.80
818.00,3.25
823.00,3.50
824.00,4.00
828.00,3.33
829.00,2.67
830.00,3.07
832.00,3.34
833.00,2.00
835.00,3.67
836.00,2.88
837.00,3.27
838.00,3.92
839.00,2.83
840.00,3.38
841.00,3.00
842.00,2.54
848.00,3.29
849.00,2.92
851.00,2.83
852.00,3.17
858.00,4.29
861.00,3.83
866.00,4.00
867.00,1.75
869.00,3.67
870.00,1.00
875.00,3.50
876.00,5.00
879.00,3.00
880.00,2.74
881.00,2.10
882.00,2.00
885.00,2.50
886.00,2.67
888.00,2.17
889.00,4.00
891.00,3.80
892.00,3.54
893.00,3.67
896.00,2.50
897.00,3.75
898.00,4.31
899.00,4.07
900.00,3.71
901.00,3.00
902.00,3.85
903.00,4.03
904.00,4.26
905.00,4.32
906.00,4.14
907.00,3.50
908.00,4.18
909.00,3.96
910.00,4.01
911.00,3.81
912.00,4.24
913.00,4.17
914.00,4.04
915.00,3.77
916.00,4.06
917.00,3.50
918.00,4.10
919.00,3.88
920.00,3.64
921.00,3.39
922.00,4.33
923.00,4.04
924.00,3.89
926.00,4.23
927.00,4.00
928.00,4.17
929.00,3.50
930.00,4.25
931.00,3.83
932.00,3.94
933.00,4.22
934.00,3.25
935.00,3.83
936.00,4.00
937.00,3.50
938.00,3.25
940.00,4.00
941.00,3.75
942.00,4.33
943.00,3.93
944.00,4.00
945.00,4.07
946.00,2.50
947.00,3.75
948.00,3.92
949.00,3.92
950.00,3.86
951.00,4.39
952.00,3.62
953.00,4.03
954.00,4.08
955.00,3.86
956.00,4.00
959.00,3.50
961.00,4.00
963.00,3.00
965.00,4.05
968.00,3.75
969.00,3.97
970.00,3.50
971.00,4.10
973.00,3.90
976.00,3.00
979.00,3.00
981.00,3.00
982.00,3.00
984.00,3.50
986.00,3.54
987.00,3.00
988.00,3.00
990.00,2.90
991.00,3.32
993.00,3.00
994.00,4.18
996.00,2.50
998.00,3.00
999.00,3.04
1003.00,2.50
1004.00,3.00
1005.00,2.19
1006.00,3.50
1007.00,2.60
1008.00,3.00
1009.00,3.06
1010.00,3.06
1011.00,2.94
1012.00,3.44
1013.00,3.21
1014.00,2.90
1015.00,2.95
1016.00,2.90
1017.00,3.50
1018.00,2.42
1019.00,3.47
1020.00,3.08
1021.00,2.33
1022.00,3.49
1023.00,3.62
1024.00,3.67
1025.00,3.58
1027.00,3.02
1028.00,3.89
1029.00,3.39
1030.00,2.77
1031.00,3.48
1032.00,3.38
1033.00,3.58
1034.00,3.10
1035.00,3.94
1036.00,3.86
1037.00,2.77
1040.00,3.00
1041.00,4.59
1042.00,3.27
1043.00,2.40
1046.00,4.50
1047.00,3.32
1049.00,3.48
1050.00,3.90
1051.00,4.00
1053.00,3.00
1054.00,2.00
1055.00,1.50
1056.00,3.07
1057.00,3.47
1059.00,3.72
1060.00,3.69
1061.00,3.67
1064.00,3.15
1066.00,4.50
1068.00,3.50
1073.00,3.87
1077.00,3.75
1078.00,3.41
1079.00,3.92
1080.00,3.93
1081.00,3.54
1082.00,3.58
1083.00,3.33
1084.00,4.07
1085.00,3.50
1086.00,4.10
1088.00,3.37
1089.00,4.20
1090.00,3.98
1091.00,2.55
1092.00,3.19
1093.00,3.41
1094.00,3.44
1095.00,3.67
1096.00,4.05
1097.00,3.77
1099.00,3.38
1100.00,2.71
1101.00,3.30
1103.00,4.10
1104.00,4.47
1105.00,4.67
1107.00,2.00
1111.00,4.12
1112.00,4.50
1114.00,3.00
1116.00,4.00
1117.00,3.50
1119.00,3.00
1120.00,3.54
1121.00,4.00
1123.00,4.25
1124.00,3.65
1125.00,3.69
1126.00,2.83
1127.00,3.48
1128.00,2.50
1129.00,3.45
1130.00,2.90
1131.00,4.09
1132.00,4.06
1135.00,3.12
1136.00,4.16
1137.00,4.00
1140.00,5.00
1144.00,4.00
1147.00,3.90
1148.00,4.04
1150.00,4.33
1151.00,5.00
1156.00,3.50
1161.00,3.67
1162.00,3.00
1163.00,1.00
1167.00,3.50
1170.00,2.50
1171.00,3.35
1172.00,4.16
1173.00,3.14
1175.00,3.83
1176.00,4.00
1177.00,4.00
1178.00,4.54
1179.00,3.63
1180.00,3.00
1183.00,3.71
1184.00,3.93
1185.00,3.95
1186.00,3.59
1187.00,3.60
1188.00,3.66
1189.00,4.00
1190.00,3.17
1191.00,3.50
1192.00,4.50
1193.00,4.20
1194.00,3.59
1196.00,4.22
1197.00,4.23
1198.00,4.21
1199.00,4.18
1200.00,3.96
1201.00,4.15
1202.00,3.86
1203.00,4.15
1204.00,4.30
1206.00,4.00
1207.00,4.12
1208.00,4.22
1209.00,4.31
1210.00,4.14
1211.00,3.88
1212.00,4.23
1213.00,4.25
1214.00,3.97
1215.00,4.04
1216.00,3.45
1217.00,4.43
1218.00,4.00
1219.00,4.04
1220.00,3.81
1221.00,4.26
1222.00,4.10
1223.00,4.09
1224.00,4.00
1225.00,4.18
1226.00,3.50
1227.00,4.06
1228.00,4.19
1230.00,3.87
1231.00,3.86
1232.00,3.62
1233.00,4.21
1234.00,3.98
1235.00,4.29
1236.00,4.33
1237.00,4.22
1238.00,4.06
1240.00,3.90
1241.00,4.05
1242.00,4.17
1243.00,3.97
1244.00,4.11
1245.00,4.22
1246.00,3.96
1247.00,4.06
1248.00,4.26
1249.00,4.07
1250.00,4.12
1251.00,4.07
1252.00,4.21
1253.00,3.82
1254.00,3.66
1255.00,3.00
1256.00,3.80
1257.00,3.69
1258.00,4.08
1259.00,4.01
1260.00,3.73
1261.00,4.04
1262.00,4.13
1263.00,3.83
1264.00,3.80
1265.00,3.94
1266.00,4.11
1267.00,4.25
1268.00,3.61
1269.00,3.88
1270.00,4.04
1271.00,3.50
1272.00,4.12
1273.00,4.05
1274.00,3.74
1275.00,3.73
1276.00,4.27
1277.00,4.12
1278.00,3.99
1279.00,4.12
1280.00,4.33
1281.00,4.13
1282.00,3.78
1283.00,4.21
1284.00,4.14
1285.00,3.73
1286.00,3.07
1287.00,3.94
1288.00,4.02
1289.00,3.86
1290.00,3.35
1291.00,4.05
1292.00,3.95
1293.00,3.83
1295.00,3.23
1296.00,3.71
1297.00,3.67
1298.00,3.76
1299.00,4.02
1300.00,4.17
1301.00,3.81
1302.00,3.52
1303.00,4.03
1304.00,3.94
1305.00,3.50
1306.00,2.70
1307.00,3.86
1310.00,5.00
1312.00,2.50
1318.00,2.00
1320.00,3.15
1321.00,3.41
1322.00,1.50
1323.00,1.67
1324.00,1.17
1325.00,1.25
1326.00,1.12
1327.00,2.63
1328.00,0.75
1329.00,2.75
1330.00,1.50
1331.00,2.00
1332.00,3.67
1333.00,3.60
1334.00,3.00
1335.00,1.00
1336.00,1.00
1337.00,4.50
1339.00,3.47
1340.00,3.17
1341.00,3.75
1342.00,2.50
1343.00,3.78
1344.00,3.96
1345.00,3.35
1346.00,2.81
1347.00,3.00
1348.00,3.53
1349.00,5.00
1350.00,3.82
1351.00,2.33
1352.00,2.25
1353.00,3.38
1354.00,4.07
1355.00,2.00
1356.00,3.88
1357.00,4.00
1358.00,3.84
1359.00,2.86
1361.00,4.08
1363.00,3.50
1365.00,3.58
1366.00,3.90
1367.00,3.07
1370.00,3.40
1371.00,3.04
1372.00,3.35
1373.00,2.67
1374.00,3.77
1375.00,3.26
1376.00,3.48
1377.00,3.03
1378.00,3.10
1379.00,3.00
1380.00,3.14
1381.00,2.08
1382.00,1.88
1385.00,2.85
1387.00,4.01
1388.00,2.62
1389.00,1.42
1390.00,2.67
1391.00,3.09
1392.00,4.12
1393.00,3.59
1394.00,3.99
1395.00,3.00
1396.00,3.48
1397.00,4.00
1398.00,2.50
1399.00,3.10
1401.00,3.33
1405.00,2.94
1406.00,4.50
1407.00,3.20
1408.00,3.83
1409.00,2.50
1411.00,4.00
1412.00,3.50
1413.00,4.25
1414.00,3.00
1415.00,2.50
1416.00,3.42
1417.00,3.25
1419.00,4.25
1422.00,2.75
1423.00,4.00
1425.00,3.00
1426.00,1.00
1427.00,1.00
1428.00,3.00
1429.00,3.58
1430.00,3.00
1431.00,2.47
1432.00,2.71
1437.00,4.25
1438.00,2.62
1439.00,2.17
1440.00,1.50
1441.00,3.47
1442.00,3.50
1445.00,2.14
1446.00,4.43
1447.00,3.38
1449.00,3.88
1453.00,1.83
1454.00,3.75
1456.00,2.00
1457.00,3.08
1458.00,4.00
1459.00,2.67
1460.00,3.25
1461.00,2.31
1464.00,3.26
1465.00,3.33
1466.00,3.74
1468.00,2.60
1473.00,4.00
1474.00,2.14
1475.00,4.00
1476.00,3.54
1477.00,4.00
1479.00,3.22
1480.00,3.36
1483.00,3.09
1484.00,3.67
1485.00,3.03
1487.00,3.00
1488.00,2.83
1489.00,3.00
1490.00,1.50
1493.00,3.50
1495.00,2.00
1496.00,4.00
1497.00,4.00
1498.00,3.00
1499.00,1.93
1500.00,3.61
1502.00,2.50
1503.00,3.00
1507.00,3.50
1513.00,2.97
1514.00,3.00
1515.00,2.10
1516.00,3.00
1517.00,3.54
1518.00,3.35
1519.00,1.00
1526.00,1.00
1527.00,3.75
1529.00,3.33
1533.00,4.50
1537.00,3.81
1541.00,2.70
1542.00,3.71
1544.00,2.75
1545.00,4.50
1546.00,3.50
1547.00,3.25
1549.00,4.00
1550.00,2.25
1551.00,2.17
1552.00,3.03
1554.00,2.40
1556.00,1.61
1562.00,2.21
1564.00,4.00
1565.00,4.00
1566.00,3.45
1569.00,3.50
1571.00,4.50
1572.00,3.00
1573.00,3.37
1574.00,1.00
1580.00,3.49
1581.00,2.17
1582.00,2.60
1583.00,3.00
1584.00,3.65
1585.00,3.00
1586.00,2.80
1587.00,3.26
1588.00,3.08
1589.00,3.28
1590.00,2.94
1591.00,2.63
1592.00,2.38
1593.00,2.83
1594.00,4.08
1596.00,4.33
1597.00,2.94
1598.00,2.50
1599.00,2.33
1600.00,3.50
1601.00,2.33
1602.00,1.75
1603.00,2.46
1604.00,3.33
1605.00,2.75
1606.00,2.33
1608.00,3.34
1609.00,2.67
1610.00,3.87
1611.00,4.10
1612.00,3.00
1613.00,4.00
1614.00,2.79
1615.00,3.00
1616.00,3.03
1617.00,4.06
1619.00,3.43
1620.00,3.12
1621.00,3.25
1623.00,2.25
1624.00,1.75
1625.00,3.70
1626.00,2.67
1627.00,3.36
1629.00,3.33
1631.00,5.00
1633.00,4.00
1635.00,3.88
1639.00,3.58
1641.00,3.76
1642.00,1.75
1643.00,3.80
1644.00,2.11
1645.00,3.41
1646.00,2.14
1647.00,2.50
1648.00,3.50
1649.00,2.50
1650.00,3.75
1652.00,4.50
1653.00,3.95
1654.00,3.50
1655.00,4.00
1656.00,4.00
1658.00,3.06
1659.00,4.00
1660.00,3.00
1661.00,3.00
1662.00,3.00
1663.00,3.79
1665.00,2.97
1667.00,2.10
1670.00,3.00
1671.00,3.00
1672.00,3.38
1673.00,4.08
1674.00,3.65
1675.00,3.50
1676.00,3.33
1677.00,2.00
1678.00,3.50
1679.00,2.00
1680.00,3.60
1681.00,1.93
1682.00,3.81
1683.00,4.42
1684.00,3.50
1685.00,3.00
1686.00,3.67
1687.00,3.22
1688.00,3.35
1689.00,2.21
1690.00,2.92
1693.00,3.50
1694.00,3.00
1695.00,4.00
1696.00,3.50
1699.00,4.00
1701.00,3.88
1702.00,3.00
1703.00,2.90
1704.00,4.08
1707.00,1.88
1711.00,3.10
1713.00,3.07
1717.00,2.92
1718.00,3.25
1719.00,4.25
1721.00,3.41
1722.00,3.07
1726.00,2.69
1727.00,3.75
1729.00,3.70
1730.00,3.25
1731.00,1.75
1732.00,3.92
1733.00,4.50
1734.00,4.06
1735.00,3.32
1739.00,4.00
1746.00,2.00
1747.00,3.34
1748.00,3.82
1752.00,2.50
1753.00,3.59
1754.00,3.50
1755.00,4.10
1757.00,2.00
1759.00,5.00
1760.00,1.35
1762.00,2.30
1767.00,3.00
1769.00,2.93
1770.00,2.50
1771.00,4.00
1772.00,2.71
1777.00,3.42
1779.00,2.76
1783.00,2.80
1784.00,3.70
1785.00,3.90
1791.00,2.33
1792.00,3.02
1793.00,4.00
1794.00,3.00
1797.00,4.25
1798.00,2.00
1799.00,3.42
1801.00,3.50
1804.00,3.00
1805.00,3.02
1806.00,2.31
1807.00,3.00
1809.00,4.00
1810.00,3.50
1812.00,3.67
1816.00,2.00
1821.00,2.67
1824.00,1.00
1825.00,3.50
1826.00,2.00
1827.00,3.33
1829.00,3.25
1831.00,2.45
1833.00,3.00
1834.00,4.00
1835.00,3.38
1836.00,4.50
1837.00,2.25
1839.00,3.00
1840.00,3.21
1841.00,3.00
1844.00,3.88
1845.00,3.97
1848.00,3.04
1855.00,2.57
1856.00,4.00
1857.00,3.50
1858.00,2.56
1859.00,3.67
1860.00,2.62
1862.00,1.94
1863.00,2.43
1866.00,2.93
1867.00,2.00
1870.00,3.00
1873.00,3.75
1875.00,3.92
1876.00,3.07
1881.00,2.00
1882.00,1.95
1883.00,3.27
1884.00,3.97
1885.00,3.12
1887.00,2.00
1888.00,2.67
1889.00,3.75
1891.00,2.00
1892.00,3.28
1893.00,4.50
1894.00,2.84
1895.00,3.33
1897.00,3.50
1900.00,4.00
1902.00,4.00
1904.00,3.33
1906.00,2.50
1907.00,3.57
1909.00,3.44
1910.00,2.00
1911.00,2.61
1912.00,3.86
1913.00,4.00
1914.00,3.39
1916.00,3.42
1917.00,3.05
1918.00,2.85
1919.00,2.50
1920.00,2.83
1921.00,3.85
1922.00,3.50
1923.00,3.68
1924.00,3.19
1926.00,3.00
1927.00,4.35
1928.00,3.50
1929.00,4.00
1931.00,4.17
1932.00,3.50
1933.00,3.00
1934.00,3.83
1936.00,4.00
1937.00,3.25
1938.00,4.00
1939.00,4.06
1940.00,4.00
1941.00,3.50
1942.00,4.25
1944.00,3.95
1945.00,4.19
1946.00,3.83
1947.00,3.60
1948.00,3.64
1949.00,4.33
1950.00,4.18
1951.00,3.57
1952.00,3.95
1953.00,3.87
1954.00,3.83
1955.00,3.89
1956.00,4.00
1957.00,4.04
1958.00,3.80
1959.00,3.67
1960.00,3.69
1961.00,3.81
1962.00,3.74
1963.00,3.36
1964.00,4.08
1965.00,3.38
1966.00,3.62
1967.00,3.82
1968.00,3.78
1969.00,2.35
1970.00,2.92
1971.00,2.43
1972.00,2.14
1973.00,2.20
1974.00,2.88
1975.00,2.50
1976.00,2.21
1977.00,2.58
1978.00,2.50
1979.00,3.25
1980.00,2.00
1981.00,2.00
1982.00,3.72
1983.00,2.40
1984.00,2.17
1985.00,2.00
1986.00,1.50
1987.00,2.50
1990.00,4.00
1991.00,2.71
1992.00,2.38
1993.00,1.80
1994.00,3.43
1995.00,1.67
1996.00,1.88
1997.00,3.80
1998.00,1.50
1999.00,2.00
2000.00,3.67
2001.00,3.18
2002.00,2.93
2003.00,3.38
2004.00,3.33
2005.00,3.57
2006.00,3.10
2007.00,3.50
2008.00,3.00
2009.00,3.47
2010.00,3.86
2011.00,3.51
2012.00,3.37
2013.00,3.10
2014.00,2.62
2015.00,3.39
2016.00,2.88
2017.00,3.10
2018.00,3.37
2019.00,4.19
2020.00,4.00
2021.00,3.43
2022.00,3.69
2023.00,3.36
2024.00,3.33
2025.00,3.93
2026.00,2.00
2027.00,1.83
2028.00,4.15
2032.00,2.00
2033.00,3.75
2034.00,2.61
2035.00,3.67
2036.00,2.25
2037.00,4.00
2038.00,2.33
2040.00,2.86
2041.00,3.33
2042.00,2.58
2043.00,2.75
2044.00,2.50
2046.00,3.21
2048.00,3.56
2050.00,2.88
2051.00,2.33
2052.00,2.76
2053.00,2.05
2054.00,2.76
2055.00,3.00
2056.00,3.00
2057.00,3.38
2058.00,3.35
2059.00,3.00
2060.00,3.07
2064.00,3.84
2065.00,3.73
2066.00,4.12
2067.00,4.14
2068.00,2.75
2069.00,4.25
2070.00,3.40
2071.00,3.25
2072.00,3.18
2073.00,3.60
2074.00,3.67
2075.00,5.00
2076.00,3.95
2077.00,3.40
2078.00,3.83
2080.00,3.40
2081.00,3.43
2082.00,2.65
2083.00,3.74
2084.00,2.70
2085.00,3.43
2087.00,3.57
2088.00,2.50
2089.00,3.50
2090.00,3.19
2091.00,2.25
2092.00,2.42
2093.00,3.00
2094.00,3.26
2095.00,2.83
2096.00,3.41
2097.00,2.90
2098.00,2.50
2099.00,3.42
2100.00,3.12
2102.00,2.33
2103.00,2.50
2104.00,4.00
2105.00,3.34
2106.00,3.70
2107.00,3.00
2108.00,3.48
2109.00,3.37
2110.00,3.31
2111.00,3.25
2112.00,3.19
2114.00,3.72
2115.00,3.64
2116.00,3.13
2117.00,3.71
2118.00,3.73
2119.00,1.33
2120.00,2.00
2121.00,2.21
2122.00,2.45
2123.00,2.70
2124.00,3.29
2125.00,3.62
2126.00,2.77
2130.00,3.69
2131.00,4.62
2132.00,4.14
2133.00,3.33
2134.00,3.11
2135.00,3.77
2136.00,2.46
2137.00,3.55
2138.00,4.05
2139.00,3.48
2140.00,3.54
2141.00,3.17
2142.00,2.70
2143.00,3.08
2144.00,3.60
2145.00,3.24
2146.00,3.22
2147.00,2.67
2148.00,3.06
2149.00,1.75
2150.00,3.89
2151.00,3.75
2152.00,2.00
2153.00,2.32
2154.00,1.75
2155.00,3.62
2156.00,4.00
2159.00,3.93
2160.00,4.17
2161.00,3.58
2162.00,2.50
2163.00,2.20
2164.00,1.00
2165.00,3.50
2166.00,2.50
2167.00,3.36
2169.00,2.29
2170.00,2.40
2171.00,3.31
2172.00,3.00
2174.00,3.47
2175.00,4.50
2176.00,3.90
2177.00,3.17
2178.00,3.50
2179.00,3.00
2180.00,3.50
2181.00,3.62
2182.00,2.88
2183.00,3.56
2184.00,3.42
2185.00,4.00
2186.00,3.98
