270.00,3.20
271.00,3.19
272.00,3.63
273.00,4.00
274.00,3.24
275.00,4.09
276.00,4.39
277.00,3.57
278.00,3.88
279.00,3.65
280.00,3.90
281.00,3.21
282.00,4.03
283.00,3.31
284.00,3.72
285.00,3.96
286.00,3.79
287.00,2.62
288.00,3.15
289.00,3.62
290.00,4.14
291.00,4.26
292.00,3.30
293.00,2.62
294.00,2.61
295.00,3.74
296.00,4.17
297.00,2.60
298.00,2.36
299.00,3.65
300.00,4.30
301.00,3.32
302.00,4.00
303.00,3.91
304.00,3.87
305.00,3.92
306.00,3.32
307.00,2.67
308.00,2.43
309.00,3.84
310.00,3.53
311.00,2.34
312.00,3.71
313.00,3.43
314.00,3.05
315.00,3.36
316.00,3.00
317.00,3.73
318.00,3.76
319.00,4.43
320.00,3.53
321.00,3.57
322.00,3.41
323.00,3.17
324.00,3.14
325.00,3.54
326.00,4.02
327.00,4.10
328.00,3.23
329.00,2.87
330.00,3.69
331.00,3.63
332.00,3.60
333.00,2.64
334.00,3.42
335.00,3.68
336.00,4.32
337.00,4.21
338.00,2.94
339.00,4.07
340.00,4.21
341.00,3.80
342.00,2.94
343.00,4.06
344.00,3.77
345.00,3.90
346.00,3.68
347.00,3.56
348.00,4.67
349.00,3.73
350.00,3.25
351.00,3.67
352.00,3.78
353.00,3.49
354.00,3.73
355.00,3.88
356.00,4.02
357.00,3.96
358.00,3.26
359.00,3.42
360.00,3.36
361.00,3.18
362.00,4.24
363.00,3.30
364.00,4.19
365.00,2.75
366.00,3.95
367.00,3.86
368.00,2.84
369.00,3.39
370.00,3.55
371.00,4.55
372.00,3.36
373.00,3.19
374.00,3.64
375.00,3.91
376.00,4.06
377.00,3.91
378.00,4.00
379.00,3.39
380.00,3.67
381.00,3.54
382.00,3.51
383.00,3.79
384.00,3.09
385.00,3.40
386.00,2.75
387.00,3.26
388.00,3.62
389.00,4.12
390.00,3.84
391.00,3.72
392.00,3.20
393.00,3.84
394.00,2.96
395.00,3.05
396.00,3.14
397.00,3.96
398.00,4.25
399.00,3.94
400.00,4.51
401.00,3.53
402.00,3.85
403.00,3.76
404.00,3.40
405.00,4.01
406.00,3.25
407.00,4.11
408.00,4.09
409.00,3.84
410.00,4.06
411.00,3.26
412.00,3.89
413.00,4.41
414.00,3.39
415.00,4.09
416.00,3.07
417.00,4.46
418.00,3.64
419.00,3.80
420.00,3.82
421.00,4.11
422.00,3.32
423.00,3.72
424.00,3.67
425.00,3.53
426.00,3.68
427.00,3.10
428.00,2.64
429.00,3.98
430.00,3.74
431.00,2.72
432.00,3.65
433.00,3.77
434.00,3.78
435.00,4.32
436.00,3.18
437.00,3.80
438.00,3.36
439.00,4.12
440.00,3.89
441.00,4.52
442.00,1.27
443.00,4.12
444.00,3.81
445.00,3.86
446.00,3.21
447.00,3.87
448.00,2.85
449.00,3.29
450.00,4.00
451.00,3.79
452.00,4.56
453.00,3.94
454.00,3.77
455.00,3.46
456.00,3.81
457.00,3.46
458.00,4.15
459.00,4.35
460.00,4.20
461.00,2.94
462.00,3.41
463.00,3.79
464.00,3.75
465.00,4.16
466.00,3.93
467.00,3.41
468.00,3.39
469.00,3.67
470.00,3.51
471.00,3.88
472.00,4.12
473.00,3.42
474.00,3.40
475.00,4.41
476.00,3.68
477.00,3.74
478.00,2.82
479.00,3.32
480.00,3.28
481.00,2.81
482.00,3.41
483.00,3.62
484.00,3.81
485.00,3.87
486.00,4.02
487.00,3.14
488.00,3.88
489.00,3.02
490.00,3.16
491.00,4.16
492.00,3.87
493.00,3.69
494.00,4.23
495.00,4.01
496.00,3.41
497.00,3.57
498.00,4.06
499.00,3.83
500.00,3.24
501.00,3.20
502.00,3.43
503.00,3.34
504.00,3.82
505.00,4.18
506.00,3.26
507.00,3.38
508.00,2.15
509.00,3.22
510.00,2.90
511.00,4.12
512.00,3.78
513.00,3.89
514.00,3.31
515.00,4.85
516.00,3.69
517.00,2.39
518.00,3.54
519.00,4.33
520.00,3.88
521.00,3.60
522.00,3.83
523.00,4.69
524.00,3.46
525.00,3.54
526.00,4.19
527.00,4.12
528.00,3.47
529.00,3.20
530.00,3.78
531.00,3.77
532.00,4.28
533.00,4.38
534.00,3.80
535.00,2.67
536.00,3.40
537.00,4.06
538.00,4.47
539.00,3.80
540.00,4.00
541.00,3.39
542.00,3.51
543.00,4.45
544.00,4.36
545.00,3.37
546.00,3.44
547.00,4.14
548.00,4.10
549.00,3.67
550.00,4.11
551.00,3.72
552.00,3.12
553.00,4.34
554.00,4.00
555.00,3.46
556.00,4.08
557.00,3.85
558.00,3.93
559.00,3.29
560.00,3.57
561.00,3.37
562.00,4.09
563.00,3.30
564.00,3.58
565.00,3.66
566.00,3.54
567.00,2.25
568.00,4.13
569.00,4.00
570.00,3.42
571.00,2.57
572.00,4.12
573.00,4.21
574.00,3.96
575.00,3.17
576.00,3.10
577.00,3.57
578.00,3.96
579.00,3.97
580.00,3.53
581.00,4.38
582.00,4.03
583.00,3.29
584.00,4.11
585.00,4.34
586.00,4.37
587.00,3.98
588.00,3.25
589.00,4.03
590.00,3.36
591.00,3.28
592.00,3.59
593.00,3.27
594.00,3.92
595.00,4.20
596.00,3.50
597.00,3.98
598.00,3.81
599.00,2.64
600.00,2.99
601.00,4.43
602.00,3.39
603.00,3.51
604.00,3.48
605.00,3.21
606.00,3.66
607.00,3.79
608.00,3.13
609.00,3.27
610.00,3.69
